subtask gated networks for non-intrusive load monitoring	non-intrusive load monitoring nilm also known energy disaggregation blind source separation problem household ’ aggregate electricity consumption broken electricity usages individual appliances way cost trouble installing many measurement devices numerous household appliances avoided one device needs installed problem well-known since hart ’ seminal paper 1992 recently significant performance improvements achieved adopting deep networks work focus idea appliances on/off states develop deep network performance improvements specifically propose subtask gated network combines main regression network on/off classification subtask network unlike typical multitask learning algorithms multiple tasks simply share network parameters take advantage relevance among tasks subtask gated network multiply main network ’ regression output subtask ’ classification probability standby-power additionally learned proposed solution surpasses state-of-the-art performance benchmark cases subtask gated network effective problem inherently on/off states	negative
active generative adversarial network for image classification	sufficient supervised information crucial machine learning models boost performance however labeling data expensive sometimes difficult obtain active learning approach acquire annotations data human oracle selecting informative samples high probability enhance performance recent emerging studies generative adversarial network gan integrated active learning generate good candidates presented oracle paper propose novel model able obtain labels data cheaper manner without need query oracle model novel reward sample devised measure degree uncertainty obtained classifier trained existing labeled data reward used guide conditional gan generate informative samples higher probability certain label extensive evaluations confirmed effectiveness model showing generated samples capable improving classification performance popular image classification tasks	negative
deeply fusing reviews and contents for cold start users in cross-domain recommendation systems	one promising way solve challenging issues data sparsity cold start recommender systems crossdomain recommendation gained increasing research interest recently cross-domain recommendation aims improve recommendation performance means transferring explicit implicit feedback auxiliary domain target domain although side information review texts item contents proven useful recommendation existing works use one kind side information deeply fuse side information ratings paper propose review content based deep fusion model named rc-dfm crossdomain recommendation first extend stacked denoising autoencoders sdae effectively fuse review texts item contents rating matrix auxiliary target domains way learned latent factors users items domains preserve semantic information recommendation utilize multi-layer perceptron transfer user latent factors two domains address data sparsity cold start issues experimental results real datasets demonstrate superior performance rc-dfm compared state-of-the-art recommendation methods	negative
relation structure-aware heterogeneous information network embedding	heterogeneous information network hin embedding aims embed multiple types nodes low-dimensional space although existing hin embedding methods consider heterogeneous relations hins usually employ one single model relations without distinction inevitably restricts capability network embedding paper take structural characteristics heterogeneous relations consideration propose novel relation structure-aware heterogeneous information network embedding model rhine exploring real-world networks thorough mathematical analysis present two structure-related measures consistently distinguish heterogeneous relations two categories affiliation relations ars interaction relations irs respect distinctive characteristics relations rhine propose different models specifically tailored handle ars irs better capture structures semantics networks last combine optimize models unified elegant manner extensive experiments three real-world datasets demonstrate model significantly outperforms state-of-the-art methods various tasks including node clustering link prediction node classification	negative
a layer decomposition-recomposition framework for neuron pruning towards accurate lightweight networks	neuron pruning efficient method compress network slimmer one reducing computational cost storage overhead state-of-the-art results obtained layer-by-layer optimization mode discards unimportant input neurons uses survived ones reconstruct output neurons approaching original ones layer-by-layer manner however unnoticed problem arises information loss accumulated layer increases since survived neurons still encode entire information better alternative propagate entire useful information reconstruct pruned layer instead directly discarding less important neurons end propose novel layer decompositionrecomposition framework ldrf neuron pruning layer ’ output information recovered embedding space propagated reconstruct following pruned layers useful information preserved mainly conduct experiments ilsvrc-12 benchmark vgg-16 resnet-50 emphasized results end-to-end fine-tuning significantly superior owing information-preserving property proposed framework end-to-end fine-tuning achieve state-of-the-art results 5.13× 3× speed-up 0.5 0.65 top-5 accuracy drop respectively outperform existing neuron pruning methods	negative
joint extraction of entities and overlapping relations using position-attentive sequence labeling	joint entity relation extraction detect entity relation using single model paper present novel unified joint extraction model directly tags entity relation labels according query word position p i.e. detecting entity p identifying entities positions relationship former end first design tagging scheme generate n tag sequences n-word sentence position-attention mechanism introduced produce different sentence representations every query position model n tag sequences way method simultaneously extract entities type well overlapping relations experiment results show framework performances significantly better extracting overlapping relations well detecting long-range relation thus achieve state-of-the-art performance two public datasets	negative
virtual-taobao: virtualizing real-world online retail environment for reinforcement learning	applying reinforcement learning physical-world tasks extremely challenging commonly infeasible sample large number trials required current reinforcement learning methods physical environment paper reports project using reinforcement learning better commodity search taobao one largest online retail platforms meanwhile physical environment high sampling cost instead training reinforcement learning taobao directly present environment-building approach build virtual-taobao simulator learned historical customer behavior data train policies virtual-taobao physical sampling costs improve simulation precision propose gan-sd gan simulating distributions customer feature generation better matched distribution propose mail multiagent adversarial imitation learning generating better generalizable customer actions avoid overfitting imperfection simulator propose anc action norm constraint strategy regularize policy model experiments virtual-taobao trained hundreds millions real taobao customers ’ records compared real taobao virtual-taobao faithfully recovers important properties real environment show policies trained purely virtual-taobao zero physical sampling cost significantly superior real-world performance traditional supervised approaches online a/b tests hope work may shed light applying reinforcement learning complex physical environments	negative
biologically motivated algorithms for propagating local target representations	finding biologically plausible alternatives back-propagation errors fundamentally important challenge artificial neural network research paper propose learning algorithm called error-driven local representation alignment lra-e strong connections predictive coding theory offers mechanistic way describing neurocomputational machinery addition propose improved variant difference target propagation another procedure comes family algorithms lra-e. compare procedures several biologicallymotivated algorithms including two feedback alignment algorithms equilibrium propagation two benchmarks find proposed algorithms yield stable performance strong generalization compared competing back-propagation alternatives training deeper highly nonlinear networks lra-e performing best overall	negative
variational autoencoder with implicit optimal priors	variational autoencoder vae powerful generative model estimate probability data point using latent variables vae posterior latent variable given data point regularized prior latent variable using kullback leibler kl divergence although standard gaussian distribution usually used prior simple prior incurs over-regularization sophisticated prior aggregated posterior introduced expectation posterior data distribution prior optimal vae terms maximizing training objective function however kl divergence aggregated posterior calculated closed form prevents us using optimal prior proposed method introduce density ratio trick estimate kl divergence without modeling aggregated posterior explicitly since density ratio trick work well high dimensions rewrite kl divergence contains high-dimensional density ratio sum analytically calculable term lowdimensional density ratio term density ratio trick applied experiments various datasets show vae implicit optimal prior achieves high density estimation performance	negative
generating distractors for reading comprehension questions from real examinations	investigate task distractor generation multiple choice reading comprehension questions examinations contrast previous works aim preparing words short phrases distractors instead endeavor generate longer semantic-rich distractors closer distractors real reading comprehension examinations taking reading comprehension article pair question correct option input goal generate several distractors somehow related answer consistent semantic context question trace article propose hierarchical encoderdecoder framework static dynamic attention mechanisms tackle task specifically dynamic attention combine sentence-level word-level attention varying recurrent time step generate readable sequence static attention modulate dynamic attention focus question irrelevant sentences sentences contribute correct option proposed framework outperforms several strong baselines first prepared distractor generation dataset real reading comprehension questions human evaluation compared distractors generated baselines generated distractors functional confuse annotators	negative
learning resource allocation and pricing for cloud profit maximization	cloud computing widely adopted support various computation services fundamental problem faced cloud providers efficiently allocate resources upon user requests price resource usage order maximize resource efficiency hence provider profit existing studies establish detailed performance models cloud resource usage propose offline online algorithms decide allocation pricing differently adopt blackbox approach leverage model-free deep reinforcement learning drl capture dynamics cloud users better characterize inherent connections optimal allocation/pricing policy states dynamic cloud system goal learn policy maximizes net profit cloud provider trial error better decisions made explicit performance models combine long short-term memory lstm units fully-connected neural networks drl deal online user arrivals adjust output update methods basic drl algorithms address resource allocation pricing evaluation based real-world datasets shows drl approach outperforms basic drl algorithms state-of-theart white-box online cloud resource allocation/pricing algorithms significantly terms profit number accepted users	positive
tile2vec: unsupervised representation learning for spatially distributed data	geospatial analysis lacks methods like word vector representations pre-trained networks significantly boost performance across wide range natural language computer vision tasks fill gap introduce tile2vec unsupervised representation learning algorithm extends distributional hypothesis natural language — words appearing similar contexts tend similar meanings — spatially distributed data demonstrate empirically tile2vec learns semantically meaningful representations image non-image datasets learned representations significantly improve performance downstream classification tasks similarly word vectors allow visual analogies obtained via simple arithmetic latent space	positive
cousin network guided sketch recognition via latent attribute warehouse	study problem sketch image recognition problem plagued two major challenges 1 sketch images often scarce contrast abundance natural images rendering training task difficult 2 significant domain gap sketch image natural image counterpart makes task bridging two domains challenging order overcome challenges paper propose transfer knowledge network learned natural images sketch network new deep net architecture term cousin network network guides sketch-recognition network extract relevant features close natural images via adversarial training moreover enhance transfer ability classification model sketch-to-image attribute warehouse constructed approximate transformation sketch domain real image domain extensive experiments conducted tu-berlin dataset show proposed model able efficiently distill knowledge natural images achieves superior performance current state art	negative
robust multi-agent reinforcement learning via minimax deep deterministic policy gradient	despite recent advances deep reinforcement learning drl agents trained drl tend brittle sensitive training environment especially multi-agent scenarios multi-agent setting drl agent ’ policy easily get stuck poor local optima w.r.t training partners – learned policy may locally optimal agents ’ current policies paper focus problem training robust drl agents continuous actions multi-agent learning setting trained agents still generalize opponents ’ policies alter tackle problem proposed new algorithm minimax multi-agent deep deterministic policy gradient m3ddpg following contributions 1 introduce minimax extension popular multi-agent deep deterministic policy gradient algorithm maddpg robust policy learning 2 since continuous action space leads computational intractability minimax learning objective propose multi-agent adversarial learning maal efficiently solve proposed formulation empirically evaluate m3ddpg algorithm four mixed cooperative competitive multi-agent environments agents trained method significantly outperforms existing baselines	negative
cross-domain visual representations via unsupervised graph alignment	unsupervised domain adaptation distributions visual representations mismatched across domains leads performance drop source model target domain therefore distribution alignment methods proposed explore cross-domain visual representations however alignment methods considered difference distribution structures across domains adaptation would subject insufficient aligned cross-domain representations avoid misclassification/misidentification due difference distribution structures paper proposes novel unsupervised graph alignment method aligns data representations distribution structures across source target domains adversarial network developed unsupervised graph alignment maps source target data feature space data distributed unified structure criteria experimental results show graph-aligned visual representations achieve good performance crossdataset recognition cross-modal re-identification	negative
energy confused adversarial metric learning for zero-shot image retrieval and clustering	deep metric learning widely applied many computer vision tasks recently attractive zeroshot image retrieval clustering zsrc good embedding requested unseen classes distinguished well existing works deem ’ good ’ embedding discriminative one thus race devise powerful metric objectives hard-sample mining strategies leaning discriminative embedding however paper first emphasize generalization ability core ingredient ’ good ’ embedding well largely affects metric performance zero-shot settings matter fact propose energy confused adversarial metric learning ecaml framework explicitly optimize robust metric mainly achieved introducing interesting energy confusion regularization term daringly breaks away traditional metric learning idea discriminative objective devising seeks ’ confuse ’ learned model encourage generalization ability reducing overfitting seen classes train confusion term together conventional metric objective adversarial manner although seems weird ’ confuse ’ network show ecaml indeed serves efficient regularization technique metric learning applicable various conventional metric methods paper empirically experimentally demonstrates importance learning embedding good generalization achieving state-of-theart performances popular cub cars stanford online products in-shop datasets zsrc tasks code available http //www.bhchen.cn/	negative
uncovering specific-shape graph anomalies in attributed graphs	networks ubiquitous modern era point anomalies changed graph anomalies terms anomaly shapes however specific-shape priors anomalous subgraphs interest seldom considered traditional approaches detecting subgraphs attributed graphs e.g. computer networks bitcoin networks etc. paper proposes nonlinear approach specific-shape graph anomaly detection nonlinear approach focuses optimizing broad class nonlinear cost functions via specific-shape constraints attributed graphs approach used many different graph anomaly settings traditional approaches support linear cost functions e.g. aggregation function summation node weights however approach employ powerful nonlinear cost functions enjoys rigorous theoretical guarantee near-optimal solution geometrical convergence rate	negative
spatial mixture models with learnable deep priors for perceptual grouping	humans perceive seemingly chaotic world structured compositional way prerequisite able segregate conceptual entities complex visual scenes mechanism grouping basic visual elements scenes conceptual entities termed perceptual grouping work propose new type spatial mixture models learnable priors perceptual grouping different existing methods proposed method disentangles representation object “ shape ” “ appearance ” modeled separately mixture weights conditional probability distributions specifically object visual scene modeled one mixture component whose mixture weights parameter conditional probability distribution generated two neural networks respectively mixture weights focus modeling spatial dependencies i.e. shape conditional probability distributions deal intra-object variations i.e. appearance addition background separately modeled special component complementary foreground objects extensive empirical tests two perceptual grouping datasets demonstrate proposed method outperforms stateof-the-art methods experimental configurations learned conceptual entities generalizable novel visual scenes insensitive diversity objects	negative
partial multi-label learning by low-rank and sparse decomposition	multi-label learning mll aims learn training data example represented single instance associated set candidate labels existing mll methods typically designed handle problem missing labels however many real-world scenarios labeling information multi-label data always redundant solved classical mll methods thus novel partial multi-label learning pml framework proposed cope problem i.e removing noisy labels multi-label sets paper order improve denoising capability pml framework utilize low-rank sparse decomposition scheme propose novel partial multi-label learning low-rank sparse decomposition pml-lrs approach specifically first reformulate observed label set label matrix decompose groundtruth label matrix irrelevant label matrix former constrained low rank latter assumed sparse next utilize feature mapping matrix explore label correlations meanwhile constrain feature mapping matrix low rank prevent proposed method overfitting finally obtain ground-truth labels via minimizing label loss augmented lagrange multiplier alm algorithm incorporated solve optimization problem enormous experimental results demonstrate pml-lrs achieve superior competitive performance state-of-the-art methods	negative
mind your language: abuse and offense detection for code-switched languages	multilingual societies like indian subcontinent use code-switched languages much popular convenient users paper study offense abuse detection code-switched pair hindi english i.e hinglish pair spoken task made difficult due non-fixed grammar vocabulary semantics spellings hinglish language apply transfer learning make lstm based model hate speech classification model surpasses performance shown current best models establish state-of-the-art unexplored domain hinglish offensive text classification also release model embeddings trained research purposes	negative
learning disentangled representation with pairwise independence	unsupervised disentangled representation learning one foundational methods learn interpretable factors data existing learning methods based assumption disentangled factors mutually independent incorporate assumption evidence lower bound however experiment reveals factors real-world data tend pairwise independent accordingly propose new method based pairwise independence assumption learn disentangled representation evidence lower bound implicitly encourages mutual independence latent codes strong assumption therefore introduce another lower bound method extensive experiments show proposed method gives competitive performances compared state-of-the-art methods	negative
scientific article search system based on discourse facet representation	present browser-based scientific article search system graphical visualization system based triples distributed representations articles triple representing scientific discourse facet objective method result using text citation information facet article encoded separate vector similarity articles measured considering articles entirety also facet-by-facet basis system provides three search options similarity ranking search citation graph facet-labeled edges scatter plot visualization facets axes	positive
mr-net: exploiting mutual relation for visual relationship detection	inferring interactions objects a.k.a visual relationship detection crucial point vision understanding captures definite concepts object detection previous work treats interaction pair objects one way fail exploit mutual relation objects essential modern visual application work propose mutual relation net dubbed mr-net explore mutual relation paired objects visual relationship detection specifically construct mutual relation space model mutual interaction paired objects employ linear constraint optimize mutual interaction called mutual relation learning mutual relation learning introduce parameters adapt improve performance methods addition devise semantic ranking loss discriminatively penalize predicates semantic similarity ignored traditional loss function e.g. cross entropy softmax mr-net optimizes mutual relation learning together semantic ranking loss siamese network experimental results two commonly used datasets vg vrd demonstrate superior performance proposed approach	negative
a layer-based sequential framework for scene generation with gans	visual world sense interpret interact everyday complex composition interleaved physical entities therefore challenging task generate vivid scenes similar complexity using computers work present scene generation framework based generative adversarial networks gans sequentially compose scene breaking underlying problem smaller ones different existing approaches framework offers explicit control elements scene separate background foreground generators starting initially generated background foreground objects populate scene one-by-one sequential manner via quantitative qualitative experiments subset ms-coco dataset show proposed framework produces diverse images also copes better affine transformations occlusion artifacts foreground objects counterparts	negative
gated residual recurrent graph neural networks for traffic prediction	traffic prediction great importance traffic management public safety challenging affected many complex factors spatial dependency complicated road networks temporal dynamics many factors make traffic prediction challenging task due uncertainty complexity traffic states literature many research works applied deep learning methods traffic prediction problems combining convolutional neural networks cnns recurrent neural networks rnns cnns utilized spatial dependency rnns temporal dynamics however combinations capture connectivity globality traffic networks paper first propose adopt residual recurrent graph neural networks res-rgnn capture graph-based spatial dependencies temporal dynamics jointly due gradient vanishing rnns hard capture periodic temporal correlations hence propose novel hop scheme res-rgnn utilize periodic temporal dependencies based res-rgnn hop res-rgnn finally propose novel end-to-end multiple res-rgnns framework referred “ mres-rgnn ” traffic prediction experimental results two traffic datasets demonstrated proposed mres-rgnn outperforms state-of-the-art methods significantly	negative
geometry-aware face completion and editing	face completion challenging generation task requires generating visually pleasing new pixels semantically consistent unmasked face region paper proposes geometry-aware face completion editing network fcenet systematically studying facial geometry unmasked region firstly facial geometry estimator learned estimate facial landmark heatmaps parsing maps unmasked face image encoder-decoder structure generator serves complete face image disentangle mask areas conditioned masked face image estimated facial geometry images besides since low-rank property exists manually labeled masks low-rank regularization term imposed disentangled masks enforcing completion network manage occlusion area various shape size furthermore network generate diverse results masked input modifying estimated facial geometry provides flexible mean edit completed face appearance extensive experimental results qualitatively quantitatively demonstrate network able generate visually pleasing face completion results edit face attributes well	negative
transductive bounds for the multi-class majority vote classifier	paper propose transductive bound risk majority vote classifier learned partially labeled data multi-class classification bound obtained considering class confusion matrix error indicator involves margin distribution classifier class bound risk associated gibbs classifier latter bound tight errors majority vote classifier per class concentrated low margin zone prove bound bayes classifier ’ risk tight application extend self-learning algorithm multi-class case algorithm iteratively assigns pseudo-labels subset unlabeled training examples associated class margin threshold obtained proposed transductive bound empirical results different data sets show effectiveness approach compared algorithm threshold fixed manually extension tsvm multi-class classification graph-based semi-supervised algorithm	positive
i know the relationships: zero-shot action recognition via two-stream graph convolutional networks and knowledge graphs	recently ever-growing action categories zero-shot action recognition zsar achieved automatically mining underlying concepts e.g. actions attributes videos however existing methods exploit visual cues concepts ignore external knowledge information modeling explicit relationships fact humans remarkable ability transfer knowledge learned familiar classes recognize unfamiliar classes narrow knowledge gap existing methods humans propose end-to-end zsar framework based structured knowledge graph jointly model relationships action-attribute action-action attribute-attribute effectively leverage knowledge graph design novel two-stream graph convolutional network ts-gcn consisting classifier branch instance branch specifically classifier branch takes semantic-embedding vectors concepts input generates classifiers action categories instance branch maps attribute embeddings scores video instance attribute-feature space finally generated classifiers evaluated attribute features video classification loss adopted optimizing whole network addition self-attention module utilized model temporal information videos extensive experimental results three realistic action benchmarks olympic sports hmdb51 ucf101 demonstrate favorable performance proposed framework	negative
learning uniform semantic features for natural language and programming language globally, locally and sequentially	semantic feature learning natural language programming language preliminary step addressing many software mining tasks many existing methods leverage information lexicon syntax learn features textual data however information inadequate represent entire semantics either text sentence code snippet motivates us propose new approach learn semantic features languages extracting three levels information namely global local sequential information textual data tasks involving modalities project data types uniform feature space complementary knowledge utilized representation paper build novel general-purpose feature learning framework called uniembed uniformly learn comprehensive semantic representation natural language programming language experimental results three real-world software mining tasks show uniembed outperforms state-of-the-art models feature learning prove capacity effectiveness model	negative
on completing sparse knowledge base with transitive relation embedding	multi-relation embedding popular approach knowledge base completion learns embedding representations entities relations compute plausibility missing triplet effectiveness embedding approach depends sparsity kb falls infrequent entities appeared times paper addresses issue proposing new model exploiting entity-independent transitive relation patterns namely transitive relation embedding tre tre model alleviates sparsity problem predicting infrequent entities enjoys generalisation power embedding experiments three public datasets seven baselines showed merits tre terms knowledge base completion accuracy well computational complexity	negative
learning incremental triplet margin for person re-identification	person re-identification reid aims match people across multiple non-overlapping video cameras deployed different locations address challenging problem many metric learning approaches proposed among triplet loss one state-of-the-arts work explore margin positive negative pairs triplets prove large margin beneficial particular propose novel multi-stage training strategy learns incremental triplet margin improves triplet loss effectively multiple levels feature maps exploited make learned features discriminative besides introduce global hard identity searching method sample hard identities generating training batch extensive experiments market-1501 cuhk03 dukemtmcreid show approach yields performance boost outperforms existing state-of-the-art methods	positive
multi-perspective relevance matching with hierarchical convnets for social media search	despite substantial interest applications neural networks information retrieval neural ranking models mostly applied “ standard ” ad hoc retrieval tasks web pages newswire articles paper proposes mp-hcnn multi-perspective hierarchical convolutional neural network novel neural ranking model specifically designed ranking short social media posts identify document length informal language heterogeneous relevance signals features distinguish documents domain present model specifically designed characteristics mind model uses hierarchical convolutional layers learn latent semantic soft-match relevance signals character word phrase levels poolingbased similarity measurement layer integrates evidence multiple types matches query social media post well urls contained post extensive experiments using twitter data trec microblog tracks 2011–2014 show model significantly outperforms prior feature-based well existing neural ranking models best knowledge paper presents first substantial work tackling search social media posts using neural ranking models code data publicly available.1	negative
“bilingual expert” can find translation errors	performances machine translation mt systems usually evaluated metric bleu golden references provided however case model inference production deployment golden references usually expensively available human annotation bilingual expertise order address issue translation quality estimation qe without reference propose general framework automatic evaluation translation output qe task conference statistical machine translation wmt first build conditional target language model novel bidirectional transformer named neural bilingual expert model pre-trained large parallel corpora feature extraction qe inference bilingual expert model simultaneously produce joint latent representation source translation real-valued measurements possible erroneous tokens based prior knowledge learned parallel data subsequently features fed simple bi-lstm predictive model quality estimation experimental results show approach achieves state-of-the-art performance public available datasets wmt 2017/2018 qe task	positive
learning to localize objects with noisy labeled instances	paper addresses weakly supervised object localization wsol image-level supervision model missing object locations latent variables contribute novel self-directed optimization strategy infer strategy developed self-directed localization network sd-locnet able localize object instance whose initial location noisy self-directed inference hinges adaptive sampling method identify reliable object instance via measuring localization stability score way resulted model robust noisy initialized object locations find important wsol furthermore introduce reliability induced prior propagation strategy transfer object priors reliable instances unreliable ones promoting feature similarity effectively refines unreliable object instances better localization proposed sd-locnet achieves 70.9 cor-loc 51.3 map pascal voc 2007 surpassing state-of-the-arts large margin	positive
a powerful global test statistic for functional statistical inference	consider problem performing association test functional data scalar variables varying coefficient model setting propose functional projection regression model associated global test statistic aggregate relatively weak signals across domain functional data reducing dimension optimal functional projection direction selected maximize signal-to-noise ratio ridge penalty theoretically systematically study asymptotic distribution global test statistic provide strategy adaptively select optimal tuning parameter use simulations show proposed test outperforms existing state-of-the-art methods functional statistical inference finally apply proposed testing method genome-wide association analysis imaging genetic data uk biobank dataset	positive
stochastic submodular maximization with performance-dependent item costs	formulate new stochastic submodular maximization problem introducing performance-dependent costs items problem consider selecting items case performance item i.e. much item contributes objective function decided randomly cost item depends performance goal problem maximize objective function subject budget constraint costs selected items present adaptive algorithm problem theoretical guaran-√ tee expected objective value least 1−1/ 4 e /2 times maximum value attained adaptive algorithms verify performance algorithm numerical experiments	negative
tensor decomposition for multilayer networks clustering	clustering multilayer networks shown promising approach enhance accuracy various multilayer networks clustering algorithms assume networks derive latent clustering structure jointly learn compatible complementary information different networks excavate one shared underlying structure however assumption conflict many emerging real-life applications due existence noisy/irrelevant networks address issue propose centroid-based multilayer network clustering cmnc novel approach divide irrelevant relationships different network groups uncover cluster structure group simultaneously multilayer networks represented within unified tensor framework simultaneously capturing multiple types relationships set entities imposing rank- lr lr,1 block term decomposition nonnegativity able well interpretations multiple clustering results based graph cut theory numerically transform tensor decomposition problem unconstrained optimization thus solve efficiently nonlinear least squares nls framework extensive experimental results synthetic real-world datasets show effectiveness robustness method noise irrelevant data	positive
direct training for spiking neural networks: faster, larger, better	spiking neural networks snns enables energy efficient implementation emerging neuromorphic hardware gaining attention yet snns shown competitive performance compared artificial neural networks anns due lack effective learning algorithms efficient programming frameworks address issue two aspects 1 propose neuron normalization technique adjust neural selectivity develop direct learning algorithm deep snns 2 via narrowing rate coding window converting leaky integrate-and-fire lif model explicitly iterative version present pytorch-based implementation method towards training large-scale snns way able train deep snns tens times speedup result achieve significantly better accuracy reported works neuromorphic datasets n-mnist dvscifar10 comparable accuracy existing anns pre-trained snns non-spiking datasets cifar10 best knowledge first work demonstrates direct training deep snns high performance cifar10 efficient implementation provides new way explore potential snns	negative
a recursive algorithm for projected model counting	present recursive algorithm projected model counting i.e. problem consisting determining number models k∃x.σk propositional formula σ eliminating given set x variables based ” standard ” model counter algorithm projmc takes advantage disjunctive decomposition scheme ∃x.ς computing k∃x.σk also looks disjoint components input improving computation experiments show many cases projmc significantly efficient previous algorithms projected model counting literature	positive
robust negative sampling for network embedding	many recent network embedding algorithms use negative sampling ns approximate variant computationally expensive skip-gram neural network architecture sga objective paper provide theoretical arguments reveal ns fail properly estimate sga objective suitable candidate network embedding problem distinct objective show ns learn undesirable embeddings result “ popular neighbor problem. ” use theory develop new method “ r-ns ” alleviates problems ns using intelligent negative sampling scheme careful penalization embeddings r-ns scalable large-scale networks empirically demonstrate superiority r-ns ns multi-label classification variety real-world networks including social networks language networks	negative
distributional semantics meets multi-label learning	present label embedding based approach large-scale multi-label learning drawing inspiration ideas rooted distributional semantics specifically skip gram negative sampling sgns approach widely used learn word embeddings besides leading highly scalable model multi-label learning approach highlights interesting connections label embedding methods commonly used multi-label learning paragraph embedding methods commonly used learning representations text data framework easily extends incorporating auxiliary information label-label correlations crucial especially many training instances partially annotated facilitate end-to-end learning develop joint learning algorithm learn embeddings well regression model predicts embeddings new input annotated via efficient gradient based methods demonstrate effectiveness approach extensive set experiments variety benchmark datasets show proposed models perform favorably compared state-of-the-art methods large-scale multi-label learning	positive
successor features based multi-agent rl for event-based decentralized mdps	decentralized mdps dec-mdps provide rigorous framework collaborative multi-agent sequential decisionmaking uncertainty however computational complexity limits practical impact address focus class dec-mdps consisting independent collaborating agents tied together global reward function depends upon entire histories states actions accomplish joint tasks overcome scalability barrier main contributions propose new actor-critic based reinforcement learning rl approach event-based dec-mdps using successor features sf value function representation decouples dynamics environment rewards b present dec-esr decentralized event based successor representation generalizes learning event-based dec-mdps using sf within end-to-end deep rl framework c also show dec-esr allows useful transfer information related different tasks hence bootstraps learning faster convergence new tasks validation purposes test approach large multi-agent coverage problem models schedule coordination agents real urban subway network achieves better quality solutions previous best approaches	negative
learning heterogeneous spatial-temporal representation for bike-sharing demand prediction	bike-sharing systems aiming meeting public ’ need ” last mile ” transportation becoming popular recent years accurate demand prediction model shared bikes though limited amount effectively utilized whenever wherever travel demands despite deep learning methods especially long shortterm memory neural networks lstms improve performance traditional demand prediction methods based temporal representation improvement limited due lack mining complex spatial-temporal relations address issue proposed novel model named stg2vec learn representation heterogeneous spatial-temporal graph specifically developed event-flow serializing method encode evolution dynamic heterogeneous graph special language pattern word sequence corpus furthermore dynamic attention-based graph embedding model introduced obtain importance-awareness vectorized representation event flow additionally together multi-source information geographical position historical transition patterns weather e.g. representation learned stg2vec fed lstms temporal modeling experimental results citi-bike electronic usage records dataset new york city illustrated proposed model achieve competitive prediction performance compared variants baseline models	positive
weisfeiler and leman go neural: higher-order graph neural networks	recent years graph neural networks gnns emerged powerful neural architecture learn vector representations nodes graphs supervised end-to-end fashion gnns evaluated empirically—showing promising results following work investigates gnns theoretical point view relates 1-dimensional weisfeiler-leman graph isomorphism heuristic 1-wl show gnns expressiveness 1-wl terms distinguishing non-isomorphic sub- graphs hence algorithms also shortcomings based propose generalization gnns so-called k-dimensional gnns k-gnns take higher-order graph structures multiple scales account higher-order structures play essential role characterization social networks molecule graphs experimental evaluation confirms theoretical findings well confirms higher-order information useful task graph classification regression	negative
attentive temporal pyramid network for dynamic scene classification	dynamic scene classification important yet challenging problem especially presence defected irrelevant frames due unconstrained imaging conditions illumination camera motion irrelevant background paper propose attentive temporal pyramid network atp-net establish effective representations dynamic scenes extracting aggregating informative discriminative features proposed atp-net detects informative features frames contain relevant information scenes temporal pyramid structure incorporated attention mechanism frame features effectively fused newly designed kernel aggregation layer based kernel approximation discriminative holistic representations dynamic scenes proposed atp-net leverages strength attention mechanism select relevant frame features ability kernels achieve optimal feature fusion discriminative representations dynamic scenes extensive experiments comparisons conducted three benchmark datasets results show superiority state-of-the-art methods three benchmark datasets	negative
